nn1_max50_target_mean,nn1_max100_target_mean,nn1_max200_target_mean,nn1_max500_target_mean,nn3_max50_target_mean,nn3_max100_target_mean,nn3_max200_target_mean,nn3_max500_target_mean,nn5_max50_target_mean,nn5_max100_target_mean,nn5_max200_target_mean,nn5_max500_target_mean,nn10_max50_target_mean,nn10_max100_target_mean,nn10_max200_target_mean,nn10_max500_target_mean,nn1_max50_count,nn1_max100_count,nn1_max200_count,nn1_max500_count,nn3_max50_count,nn3_max100_count,nn3_max200_count,nn3_max500_count,nn5_max50_count,nn5_max100_count,nn5_max200_count,nn5_max500_count,nn10_max50_count,nn10_max100_count,nn10_max200_count,nn10_max500_count,nn1_max50_dist_mean,nn1_max100_dist_mean,nn1_max200_dist_mean,nn1_max500_dist_mean,nn3_max50_dist_mean,nn3_max100_dist_mean,nn3_max200_dist_mean,nn3_max500_dist_mean,nn5_max50_dist_mean,nn5_max100_dist_mean,nn5_max200_dist_mean,nn5_max500_dist_mean,nn10_max50_dist_mean,nn10_max100_dist_mean,nn10_max200_dist_mean,nn10_max500_dist_mean,dist_to_nearest_underperf,dist_to_nearest_normal,underperforming
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.3,0.2,0.1,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,34.11993293175232,53.003896763247766,111.45044691228482,111.45044691228482,22.98483779176225,45.80992478463218,66.19142553576164,66.19142553576164,29.72243737927842,34.45287095948619,56.606181189301445,91.25958471281561,34.900627804797026,42.28992157784772,87.65836689860838,127.7714087430461,34.15068468032586,111.45044691228482,0
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.2,0.2,0.0,0.1,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,36.680131694042295,36.680131694042295,36.680131694042295,36.680131694042295,29.910630332722842,44.95092155472043,60.203406138717924,221.50263944233336,27.995500526293334,65.91257371681263,81.50218170130248,246.00858343521833,27.677643084725993,57.01605376674924,96.04498972166732,290.07812539984855,356.8254831835061,36.680131694042295,0
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4,0.4,0.2,0.0,0.3,0.3,0.4,1,1,1,1,1,3,3,3,1,5,5,5,1,10,10,10,34.18002773785854,94.57334749306047,94.57334749306047,245.36722089294588,34.18002773785854,82.66066944032337,82.66066944032337,141.03887386104827,34.18002773785854,81.65933238003875,109.4751361700723,155.63827002885654,34.18002773785854,75.18379016783645,121.17514942456835,184.4933377372096,70.23260763077123,245.36722089294588,0
1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.337992105851011,5.337992105851011,5.337992105851011,5.337992105851011,7.227509113351149,7.227509113351149,7.227509113351149,7.227509113351149,5.7356237197848,5.7356237197848,5.7356237197848,5.7356237197848,8.409168280468661,8.409168280468661,8.409168280468661,8.409168280468661,5.337992105851011,5.5177624155083125,1
0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.4,0.0,0.4,0.0,0.3,0.3,0.4,1,1,1,1,3,3,3,3,3,5,5,5,3,10,10,10,22.514735328526033,56.62175722416091,56.62175722416091,267.0387410809841,36.41409104921253,43.45626995060285,87.4263072145206,239.13025964357533,36.41409104921253,46.60563113719248,112.51254895296888,203.33210656989883,36.41409104921253,54.45180110840964,108.3009886391934,267.35752077759366,267.0387410809841,56.62175722416091,0
0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6,0.8,0.8,0.1,0.3,0.5,0.6,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,6.928914374205008,92.431544670931,92.431544670931,92.431544670931,9.400787606868553,82.81500875377357,96.2106859569388,96.2106859569388,13.954300430995895,71.10799236132958,103.897333339779,103.897333339779,12.886006566141749,78.80048567505781,109.06574246491671,116.13552418996453,92.431544670931,64.00136061731449,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,0.8,0.5,0.5,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,33.27643865353074,33.27643865353074,33.27643865353074,33.27643865353074,39.47710895448002,39.47710895448002,39.47710895448002,39.47710895448002,36.41509945080962,42.2140179662392,42.2140179662392,42.2140179662392,37.695229189294785,56.4075011199747,56.4075011199747,81.63285572909408,33.27643865353074,22.920813528232706,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.3333333333333333,0.3,0.6,0.5,1,1,1,1,3,3,3,3,3,5,5,5,3,10,10,10,26.372840824406914,26.372840824406914,26.372840824406914,26.372840824406914,30.595499029938214,59.29731813096712,61.72691425866255,61.72691425866255,30.595499029938214,69.24517375553367,98.27589615501901,98.27589615501901,30.595499029938214,70.94210436404633,103.28127656488346,117.90919095578249,107.10943808623331,26.372840824406914,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,38.808072144511016,38.808072144511016,38.808072144511016,38.808072144511016,31.365267732572146,35.59028741080953,35.59028741080953,35.59028741080953,36.47410792271508,39.94685671060087,39.94685671060087,39.94685671060087,40.577171100857086,46.307524259401,46.307524259401,46.307524259401,39.66632061770558,38.808072144511016,1
0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.6,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,30.997512492176803,54.17310174730115,54.17310174730115,54.17310174730115,23.593414270938112,53.83098970418077,62.66132439224378,62.66132439224378,26.02814557472028,60.56386366947489,69.28238800686184,69.28238800686184,28.579964361064402,65.43613707777578,83.4898912451896,83.4898912451896,54.17310174730115,30.997512492176803,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.924079704275054,5.924079704275054,5.924079704275054,5.924079704275054,30.33408058403721,30.33408058403721,30.33408058403721,30.33408058403721,29.902584126071293,39.810560691740946,39.810560691740946,39.810560691740946,32.17850364512022,53.22838138627155,68.61115117539849,68.61115117539849,104.54949706948561,5.924079704275054,0
0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.2,0.6,0.4,0.8,0.6,0.6,0.5,0.7,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,1.1967447106381883,1.1967447106381883,115.11716712786216,320.7520411749135,27.532174413223675,39.95584189712838,116.5926089616692,214.52340954177768,23.212698607091703,57.36460641703254,90.71295640021918,300.2840941519156,27.975859735698094,59.128715864702784,84.06802825722663,285.9542566558165,320.7520411749135,476.02461847430106,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,19.75629149398411,19.75629149398411,19.75629149398411,19.75629149398411,32.892281425187,32.892281425187,32.892281425187,32.892281425187,35.96425516159988,35.96425516159988,35.96425516159988,35.96425516159988,35.02696922262557,38.905063092287875,38.905063092287875,38.905063092287875,29.365103328168935,19.75629149398411,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,43.32533807209419,43.32533807209419,43.32533807209419,43.32533807209419,34.30080065243134,73.25648034102606,73.25648034102606,73.25648034102606,39.02575353535032,67.18477231246717,89.76937940536087,89.76937940536087,38.612706352006654,68.17967991325551,93.22396599041295,132.78017774798218,84.4544099459325,43.32533807209419,0
0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.6,0.6,0.6,0.25,0.5,0.5,0.4,1,1,1,1,3,3,3,3,4,5,5,5,4,10,10,10,47.8237375143256,91.400294281541,91.400294281541,91.400294281541,45.99925025124153,79.39543860552239,79.39543860552239,79.39543860552239,44.6918445374646,80.4968607973261,113.84670511960758,113.84670511960758,44.6918445374646,74.46336146643503,119.3619204197635,125.6911521604954,91.400294281541,47.8237375143256,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,39.7791094257323,39.7791094257323,39.7791094257323,39.7791094257323,44.96001168924249,44.96001168924249,89.53414252888133,89.53414252888133,34.06305229534356,65.56021459186998,72.74067064572785,72.74067064572785,33.43769496503378,60.77224534515331,86.9448678594968,86.9448678594968,51.570679656270585,39.7791094257323,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.7,0.5,0.4,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,10.915811750551866,74.09313563305811,74.09313563305811,74.09313563305811,25.003511915504493,61.2054041241314,61.2054041241314,61.2054041241314,31.57855014335787,58.79706493814299,58.79706493814299,58.79706493814299,34.27689554501799,58.19686278595982,82.09594984451923,82.09594984451923,40.30590865991191,74.09313563305811,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.3,0.3,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,12.624296072679511,12.624296072679511,12.624296072679511,12.624296072679511,23.103000587290605,23.103000587290605,23.103000587290605,23.103000587290605,19.528335767038627,40.65739895743027,40.65739895743027,40.65739895743027,26.393617887644076,43.905694902296695,101.56640487562451,105.84921741800353,52.778145615149825,12.624296072679511,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,47.47927060906816,63.99688372414525,139.7869174789456,139.7869174789456,35.72443427172012,74.63969312765094,151.57483361464176,151.57483361464176,35.37762324753465,70.36901342551292,165.37712307489613,165.37712307489613,27.545406449000666,64.17376229405185,136.83939428663228,150.08563336575705,91.71154704292717,139.7869174789456,0
0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6,1.0,1.0,0.6666666666666666,0.5,0.6,0.6,1,1,1,1,3,3,3,3,3,5,5,5,3,10,10,10,33.89128077030656,96.34294167844587,96.34294167844587,96.34294167844587,21.772640603601573,76.82784082885046,134.09896964385598,134.09896964385598,21.772640603601573,75.466027030626,128.50610827702238,128.50610827702238,21.772640603601573,61.9153219654043,113.24860496157426,190.23177358633794,96.34294167844587,202.4403633690353,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.4,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,8.942590502403895,8.942590502403895,8.942590502403895,8.942590502403895,13.005426737578148,13.005426737578148,13.005426737578148,13.005426737578148,18.120303954730627,24.55116041133967,24.55116041133967,24.55116041133967,21.367921011635637,44.99186502830936,44.99186502830936,44.99186502830936,31.613187617723465,8.942590502403895,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.6,0.4,0.2,0.375,0.6,0.2,0.5,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,49.27178606003757,49.27178606003757,49.27178606003757,49.27178606003757,40.03481103865916,70.86088788480771,144.21130007312047,144.21130007312047,39.24432838207737,56.68306214207261,146.75579732468498,181.3807972991378,40.63741457899598,59.899450205100266,142.79134062562792,207.08281910594337,247.77694204081868,49.27178606003757,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,33.88346051305572,33.88346051305572,33.88346051305572,33.88346051305572,35.1770937785241,45.1445971620577,45.1445971620577,45.1445971620577,33.45137975523478,41.35289251066499,41.35289251066499,41.35289251066499,30.105292213059176,47.28899991158021,47.28899991158021,47.28899991158021,28.13551686265683,33.88346051305572,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.6,0.4,0.4,0.3333333333333333,0.5,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,6,10,10,10,18.634030438180876,18.634030438180876,18.634030438180876,18.634030438180876,25.629463977601507,61.65088305088684,116.43202553416701,116.43202553416701,31.30023129422957,48.641402129456836,135.50446018964357,135.50446018964357,30.948519702759928,59.145514366420414,151.6519288686302,151.6519288686302,174.30810365989237,18.634030438180876,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.1,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,6,10,10,10,31.01495701675171,54.17706927385945,54.17706927385945,54.17706927385945,39.86110474347921,56.66617044602074,56.66617044602074,56.66617044602074,42.19517988327186,48.51520323753668,48.51520323753668,48.51520323753668,42.539375417998436,58.633304484406736,58.633304484406736,58.633304484406736,60.961969774921684,54.17706927385945,0
0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0.2,0.4,0.0,0.2857142857142857,0.3,0.2,1,1,1,1,3,3,3,3,3,5,5,5,3,7,10,10,21.12181528124402,21.12181528124402,152.734408572445,152.734408572445,31.373417819606473,43.6964192359387,74.70234719179352,240.49068941889664,31.373417819606473,43.37036328579932,110.23276363050282,158.56894025192508,31.373417819606473,49.75054176238247,101.84907546671643,192.21213648622276,315.9253329644852,152.734408572445,0
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.6,0.6,0.0,0.4,0.5,0.4,1,1,1,1,3,3,3,3,5,5,5,5,6,10,10,10,12.349545019462774,12.349545019462774,12.349545019462774,12.349545019462774,20.894106659037128,57.93324276632972,57.93324276632972,57.93324276632972,21.03053209184501,56.61689557757634,75.17889243413245,75.17889243413245,22.72948287548699,52.766267374626615,57.478643387728845,203.40444857098345,80.77257454002599,12.349545019462774,0
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.4,0.6,0.6,0.4,0.4,0.4,0.3,0.6,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,36.563827101648336,36.563827101648336,36.563827101648336,356.0245325935015,33.93701820933555,45.52993512403785,45.52993512403785,367.0753562055732,36.221227461090585,42.101407438875974,66.95998380393293,340.496508755962,38.993694328532364,54.67526999409464,81.01466591653647,250.24753681188312,356.0245325935015,339.1871566062528,1
1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.4,0.0,0.2,0.5,0.4,0.1,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,18.94418953044848,87.87602816224022,87.87602816224022,87.87602816224022,30.730641463737356,63.10706104654966,147.97119654022313,147.97119654022313,28.48547773592552,58.28221842146261,160.59909359408823,173.26327367352306,26.811367921330337,59.91865339848506,152.58197972783933,188.57004048764708,263.20886792228976,87.87602816224022,0
0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.4,0.4444444444444444,0.5,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,40.73485518877393,92.53193860485358,92.53193860485358,92.53193860485358,29.342382775785083,53.16584094704652,79.76347397904766,79.76347397904766,26.81206707367496,55.748034374175006,57.31654301514486,57.31654301514486,21.42706719559377,71.46229167708923,105.72244307965498,105.72244307965498,92.53193860485358,106.02362814351547,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.8,0.0,0.2,0.2,0.9,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,34.44767794509698,65.3622895154295,65.3622895154295,65.3622895154295,34.552986296524104,75.58594263140544,111.0622202696395,111.0622202696395,36.43444068121438,78.99484285726498,129.75598616176995,145.2139707746473,37.52965273581381,70.24358174706872,122.31951320778595,133.487263816639,190.81596179677578,65.3622895154295,1
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.4,0.2,0.4444444444444444,0.2,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,46.53885850294107,70.63743802013677,70.63743802013677,70.63743802013677,40.62559974939087,72.20781204130952,115.65408939859803,191.03445157444898,42.112050740954,65.28362985721844,121.73947058062632,244.08027912083125,34.7513370513156,60.2062258652643,122.7842268670237,257.8862710432193,287.7599155626334,70.63743802013677,0
0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.4,0.4,0.4,0.6,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,30.162664718770074,30.162664718770074,30.162664718770074,30.162664718770074,34.252725660676155,46.90687577638936,46.90687577638936,46.90687577638936,29.505442546605803,50.737148013255045,50.737148013255045,50.737148013255045,30.62158783166053,57.21979079106901,60.975932337246284,60.975932337246284,31.357908554456372,30.162664718770074,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.2,0.0,0.0,0.42857142857142855,0.3,0.0,1,1,1,1,1,3,3,3,1,5,5,5,1,7,10,10,44.23453869236139,67.03705829062716,67.03705829062716,67.03705829062716,44.23453869236139,54.885445737501605,124.57242140295348,249.62994045602468,44.23453869236139,54.59250686913064,138.356183013461,243.62106161805295,44.23453869236139,66.90746978687963,108.35871849965228,264.24254024337006,156.4412502827354,67.03705829062716,0
1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.4,1.0,0.6,0.125,0.5,0.8,0.7,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,40.33196176013528,40.33196176013528,141.53125053663464,287.6378783071396,31.950519881384352,31.950519881384352,155.49632061173074,274.43206362026865,28.560453628833745,39.754368604918305,151.750427817593,252.87522350170138,31.090695666788562,58.20980157284232,160.99939554540728,249.60304290956736,141.53125053663464,287.6378783071396,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,6.726060460236738,6.726060460236738,6.726060460236738,6.726060460236738,11.233809739655754,11.233809739655754,11.233809739655754,11.233809739655754,7.642451345120103,7.642451345120103,7.642451345120103,7.642451345120103,17.097092474809177,17.097092474809177,17.097092474809177,17.097092474809177,25.007704499000535,6.726060460236738,0
1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,12.144998557753858,12.144998557753858,12.144998557753858,12.144998557753858,9.862499336806488,9.862499336806488,9.862499336806488,9.862499336806488,17.83877694934711,17.83877694934711,17.83877694934711,17.83877694934711,22.55202148111112,27.408484383839077,27.408484383839077,27.408484383839077,12.144998557753858,6.392818564371858,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,5.387533932154902,5.387533932154902,5.387533932154902,5.387533932154902,15.55976357094471,31.194076867342442,31.194076867342442,31.194076867342442,17.282035636303135,46.16694216777989,46.16694216777989,46.16694216777989,29.23941577492198,51.004465737119254,67.25521979472879,67.25521979472879,130.7567702885467,5.387533932154902,0
0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.4,0.2,0.3,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,5,10,10,10,38.660979256259104,95.87799639443772,95.87799639443772,95.87799639443772,38.26411589317508,94.12204848413796,101.2341223106563,101.2341223106563,32.29199187757316,86.53469773546149,109.22061820068033,109.22061820068033,32.29199187757316,75.46617128606731,124.65079401832136,163.12402775155257,95.87799639443772,93.41614992352834,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,40.854223398165125,40.854223398165125,40.854223398165125,40.854223398165125,35.351608296047125,44.14828281016987,138.25965667032958,138.25965667032958,33.24978887295042,39.1188875282548,134.28956092584116,134.28956092584116,24.923999739760532,37.7047971972238,108.65960674397408,141.59592640713737,122.7881666306116,40.854223398165125,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.4,0.6,0.6,0.6666666666666666,0.3,0.6,0.5,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,3.100613668636336,3.100613668636336,3.100613668636336,3.100613668636336,11.445274356978885,11.445274356978885,121.98402841142781,134.59457130139666,15.982643548232712,35.11640578691953,148.38543973288603,155.82565777139,20.46435718900324,56.165275161460976,114.60056991857486,236.3170645221243,175.14761556114738,3.100613668636336,1
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,15.63369375977007,15.63369375977007,15.63369375977007,15.63369375977007,30.076010510732647,30.076010510732647,74.2806203115707,74.2806203115707,26.730406999480273,34.52051984679066,75.01760381235108,75.01760381235108,28.58188022298446,38.679346333236865,65.65813469173003,65.65813469173003,45.15112268064454,15.63369375977007,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20667641985569984,0.20667641985569984,0.20667641985569984,0.20667641985569984,8.684972846786788,8.684972846786788,8.684972846786788,8.684972846786788,48.25504883528792,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.7,0.2,0.2,0.0,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,28.58901058924853,89.89057271019827,89.89057271019827,89.89057271019827,32.088328678791356,46.09592512113061,46.09592512113061,122.11711092149228,34.10546875273098,51.39977445412056,51.39977445412056,172.3953871942791,36.90929238191816,53.71630659297027,53.71630659297027,233.4191241784985,273.44072403243763,89.89057271019827,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.375,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,5,8,10,10,12.5305666127342,12.5305666127342,189.17031135774104,434.25511606050935,12.685671134568794,12.685671134568794,133.78896545162334,293.74603219576215,12.752041018159524,12.752041018159524,144.30620895199542,304.99780920183264,12.752041018159524,33.21435391304398,107.03408475163118,278.1955884083409,434.25511606050935,257.81266916903604,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,0.0,0.0,0.0,0.0,0.36335173079895555,0.36335173079895555,0.36335173079895555,0.36335173079895555,2.712457673485669,2.712457673485669,2.712457673485669,2.712457673485669,7.460773141779782,7.460773141779782,7.460773141779782,7.460773141779782,14.634704863828883,0.0,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.3,0.3,0.2,1,1,1,1,3,3,3,3,5,5,5,5,5,10,10,10,7.800542935876098,84.97890284756755,84.97890284756755,84.97890284756755,2.7119266748992175,59.236780071346715,59.236780071346715,146.04062891220855,13.58468829337328,62.17389979748641,62.17389979748641,129.7748486802502,13.58468829337328,63.65266157320019,63.65266157320019,161.45157977044582,328.9004612539802,84.97890284756755,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,42.21608099506057,42.21608099506057,42.21608099506057,42.21608099506057,35.22128257293895,53.77708118401361,112.41788966003242,112.41788966003242,33.53782534804391,54.79952088954976,91.27376630741551,91.27376630741551,32.91345306365706,67.67936901122712,106.2331772958637,171.39666585474097,42.21608099506057,373.16504125415827,1
1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.2,0.2,0.3,0.4,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,30.475535454579262,30.475535454579262,30.475535454579262,30.475535454579262,27.641648732528207,44.913930801087794,44.913930801087794,44.913930801087794,27.144604069279154,46.153806682706104,67.94336310815461,103.3680387045221,22.8568501771004,37.01104006023014,98.05949674034625,157.78313017594962,30.475535454579262,75.79392110657744,0
1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.2,0.2,0.4,0.4,0.4,0.5,0.5,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,27.793006220286376,74.92666856146631,74.92666856146631,74.92666856146631,34.97979747947088,57.56888507552568,57.56888507552568,57.56888507552568,36.199197556611225,61.20090339328493,61.20090339328493,126.46409167813752,35.382495204612695,54.18100802951515,83.6884769529262,118.11229271407115,27.793006220286376,74.92666856146631,1
1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.3333333333333333,0.3,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,9,10,10,10,0.0,0.0,0.0,0.0,9.81508276610515,21.932864053873587,21.932864053873587,21.932864053873587,21.033176227005455,27.558683938253125,27.558683938253125,27.558683938253125,24.325388069582917,35.0238218298483,46.99635785679557,46.99635785679557,0.0,65.79859216162076,0
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.25,0.2,0.2,0.2,1,1,1,1,3,3,3,3,5,5,5,5,8,10,10,10,16.313894996428996,16.313894996428996,16.313894996428996,16.313894996428996,9.436788075540917,9.436788075540917,9.436788075540917,9.436788075540917,6.612824734850013,6.612824734850013,6.612824734850013,6.612824734850013,11.787748776151918,27.1006336010923,33.9413712857042,33.9413712857042,5.9179822140287195,16.313894996428996,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4,0.4,0.0,0.1,0.3,0.3,1,1,1,1,3,3,3,3,5,5,5,5,10,10,10,10,0.36694325792721905,0.36694325792721905,0.36694325792721905,0.36694325792721905,21.655074414714594,57.15867985373645,87.44518307943353,87.44518307943353,16.316854385495397,60.392962799488586,100.04145796825253,100.04145796825253,18.060472187815982,50.29147310635886,114.0056094465074,122.52334465533075,156.81009336257353,0.36694325792721905,0
